"product-card href","card-logo src","card-img src","card-label","card-model","card-desc","card-price","card-price 2"
"https://www.rentalsegye.com/product.php?no=37651&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-2009614517_F2t7xQTd_1722399459_ZPdV48ix_3_224x224.jpg","타사보상","WI-55S90510M","[청호나이스] 얼음냉온정수기 550","39,900","9,900"
"https://www.rentalsegye.com/product.php?no=37652&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-2009614517_1jOpMxv7_1722399753_bJUNXm32_3_224x224.jpg","타사보상","WI-55S9P510M","[청호나이스] 얼음냉온정수기 550 P","40,900","10,900"
"https://www.rentalsegye.com/product.php?no=38136&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-238048643_pBZfcuyD_UBUS-WPD24HU_224x224.png","","UBUS-WPD24HU","[유버스] 직수정수기","15,900","0"
"https://www.rentalsegye.com/product.php?no=38260&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-1028680705_3Qqc1aCk_1723097568_lwRHAtD5_3_224x224.jpg","타사보상","WP-60C90511M","[청호나이스] 아이스트리 플리 냉온정수기","27,900","0"
"https://www.rentalsegye.com/product.php?no=38263&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-2041761486_Nfc2iSBD_1723097889_TiampXxN_3_224x224.jpg","타사보상","WP-60C80511M","[청호나이스] 아이스트리 플리 냉정수기","25,900","0"
"https://www.rentalsegye.com/product.php?no=38278&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-2009612314_hdAW04qP_CP-ACSR1620SW_224x224.jpg","","CP-ACSR1620SW","[쿠쿠] 대용량 초고온수 얼음 냉온정수기","58,900","32,900"
"https://www.rentalsegye.com/product.php?no=38413&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-1982381045_qaSkLXxM_31283557_gAStv0c7_WU503AS_1_224x224.jpg","타사보상","WU523AS","[LG] 퓨리케어 냉온정수기","23,900","0"
"https://www.rentalsegye.com/product.php?no=38532&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-1982374967_xDFulAj4_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_281529_224x224.png","타사보상","WP-50C90621N","[청호나이스] 뉴 러블리트리 냉온정수기","26,900","0"
"https://www.rentalsegye.com/product.php?no=47174&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_gqvdVp3x_CP-AFRP1601SW_224x224.jpg","","CP-AFRP1601SW","[쿠쿠] 인스퓨어 냉온정수기 화이트","32,900","6,900"
"https://www.rentalsegye.com/product.php?no=39229&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_yd9z37l1_EC8580ED948428EC98A4ED8AB8EBB080EBB2A0EC9DB4ECA78029_EB8389EC98A8ECA095_ECA095EBA9B4_224x224.png","","WP-30C9460BN","[청호나이스] 냉온정수기","19,900","0"
"https://www.rentalsegye.com/product.php?no=39299&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_rniGlhAm_EC8580ED948428EC98A4ED8AB8EBB080EBB2A0EC9DB4ECA78029_EB8389ECA095_ECA095EBA9B4_224x224.png","","WP-30C8460N","[청호나이스] 냉정수기","17,900","0"
"https://www.rentalsegye.com/product.php?no=39591&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_qZYoMiDH_logo_quming_325x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_jA5cb4tl_HQPG30CW0E_224x224.png","","HQPG30CW0E","[현대큐밍] 더퓨어 나노S 냉온정수기","20,900","0"
"https://www.rentalsegye.com/product.php?no=39731&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_wk7xMBh3_97861_jLH1ykDKphS19YchnnwYfFV2QsV6kv_224x224.jpg","","WHC-54SU","[유버스] 프라임 UV 스탠드 냉온정수기","20,900","0"
"https://www.rentalsegye.com/product.php?no=39732&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_xa57Hwn2_97866_ZbEAxjYpnBULuyjG1Ju26ZV7MWRyaL_224x224.jpg","","WHC-54HU","[유버스] 프라임 UV 하프 냉온정수기","20,900","0"
"https://www.rentalsegye.com/product.php?no=39733&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_rHztKcbD_90830_uC1WfPCLze4M3gMmV6rqtknUJBCPeR_224x224.jpg","","WHCB-80SN","[유버스] 냉온정수기 (준용량)","24,900","0"
"https://www.rentalsegye.com/product.php?no=39734&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_PBdTo8Of_90825_4QaQEBC997y3pqTYxwHjz1GSVbSf8r_224x224.jpg","","WHCB-85SN","[유버스] 냉온정수기 (대용량)","26,900","1,900"
"https://www.rentalsegye.com/product.php?no=39735&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_cQbvoD8g_97851_gR3PwGRrK7Kpp7kVYYbXtdUUjMElSF_224x224.jpg","","WHCB-85RO","[유버스] 냉온정수기 (대용량)","30,900","5,900"
"https://www.rentalsegye.com/product.php?no=40916&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5cBVIkhs_logo_wells_357x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_gotFnDQr_WS672_224x224.jpg","","WS672","[웰스] 슬림원 직수 정수기 (냉온정)","25,900","900"
"https://www.rentalsegye.com/product.php?no=40917&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5cBVIkhs_logo_wells_357x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_6WBAbfEQ_WS674_224x224.jpg","","WS674","[웰스] 슬림원 직수 정수기 살균 플러스 (냉온정)","28,900","3,900"
"https://www.rentalsegye.com/product.php?no=41402&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_YL1HBwUu_CP-AF1601SW_224x224.jpg","","CP-AF1601SW","[쿠쿠] 인스퓨어 냉온정수기","25,900","0"
"https://www.rentalsegye.com/product.php?no=41303&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_o0nLjiAB_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-05-16T112649.845_224x224.png","타사보상","CHP-1111N","[코웨이] 엘리트 빌트인 정수기","27,810","0"
"https://www.rentalsegye.com/product.php?no=41338&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_2TWfeZUn_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-05-16T155724.217_224x224.png","","P-2200N","[코웨이] 스위치 정수기","15,900","0"
"https://www.rentalsegye.com/product.php?no=41404&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_wkp8K0Xb_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-05-20T103847.984_224x224.png","","CP-AKS011EG/EP/GB","[쿠쿠] 살균 직수 정수기","14,900","0"
"https://www.rentalsegye.com/product.php?no=41405&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_gQtwKfu8_CP-AJS801SW_224x224.jpg","타사보상","CP-AJS801SW","[쿠쿠] 대용량 얼음 냉온정수기","39,860","13,860"
"https://www.rentalsegye.com/product.php?no=47835&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_qZYoMiDH_logo_quming_325x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_5L7GMEW1_t_604011458625308_224x224.jpg","","HQPA70SW0G","[현대큐밍] 더퓨어 아이스 플로 얼음정수기","53,900","28,900"
"https://www.rentalsegye.com/product.php?no=41649&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_HS2nweWJ_EC8DB8EB84A4EC9DBC2_224x224.jpg","","WHCD-34HU","[유버스] 오로라 직수 정수기","27,900","2,900"
"https://www.rentalsegye.com/products.php?no=41886&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5K0fpZ9r_logo_samsung_482x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-product418860_224x224.png","","RWP54421BF6M/7M/8M","[삼성] 비스포크 정수기 냉온정수 일체형","30,300","7,300"
"https://www.rentalsegye.com/products.php?no=41887&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5K0fpZ9r_logo_samsung_482x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-product418870_224x224.png","","RWP54120BF6M/7M/8M","[삼성] 비스포크 정수기 정수전용 일체형","18,500","0"
"https://www.rentalsegye.com/product.php?no=42303&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_fqBFODPv_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T091533.430_224x224.png","","WPU-B610F","[SK매직] 대용량 그랜드 정수기 RO","35,900","9,900"
"https://www.rentalsegye.com/product.php?no=42266&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_9ibvuVep_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94._281529.gif","반값할인","WPU-JAC115P","[SK매직] PSG 초소형 플러스 직수 정수기","24,900","0"
"https://www.rentalsegye.com/product.php?no=42267&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_sbXmFoeK_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94._283429.gif","반값할인","WPU-IAC425P","[SK매직] PSG 원코크 플러스 얼음물 정수기","39,000","13,000"
"https://www.rentalsegye.com/product.php?no=42283&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_75iZqPXn_WP-30B90620N_224x224.jpg","타사보상","WP-30B90620N","[청호나이스] 빌트인 냉온 정수기 블리스","33,900","3,900"
"https://www.rentalsegye.com/product.php?no=42306&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_9dqLiP4o_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T101107.754_224x224.png","","WPU-TDF104","[SK매직] 뉴슬림 플러스 정수기","18,900","0"
"https://www.rentalsegye.com/product.php?no=42307&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_wadc25GD_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T101438.114_224x224.png","","WPU-TDC114","[SK매직] 뉴나노 플러스 정수기","22,900","0"
"https://www.rentalsegye.com/product.php?no=42308&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_NtfSVmRF_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T101841.484_224x224.png","","WPU-TDF114","[SK매직] 뉴나노 플러스 정수기","22,900","0"
"https://www.rentalsegye.com/product.php?no=42309&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_Oxb0Rn9h_WP-50C80621N_224x224.jpg","타사보상","WP-50C80621N","[청호나이스] 뉴 러블리트리 냉정수기","26,900","0"
"https://www.rentalsegye.com/product.php?no=42310&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_MURpY90z_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T103210.347_224x224.png","","WPU-TDC10R","[SK매직] 지하수용 뉴슬림 플러스 정수기","27,900","1,900"
"https://www.rentalsegye.com/product.php?no=42311&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_54qRuCmK_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T103608.451_224x224.png","","WPU-B700F","[SK매직] 뉴그랜드 정수기","26,900","900"
"https://www.rentalsegye.com/product.php?no=42312&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_3VKYHh5t_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-23T104232.436_224x224.png","","WPU-B710F","[SK매직] 뉴그랜드 정수기","29,900","3,900"
"https://www.rentalsegye.com/product.php?no=42360&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_Vc7xEBKI_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-24T144657.074_224x224.png","타사보상","WD524V(C/H/S)T","[LG] 퓨리케어 오브제컬렉션 음성인식 냉온정수기","24,900","0"
"https://www.rentalsegye.com/product.php?no=42361&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_mJ1bDGMW_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-06-24T152117.321_224x224.png","타사보상","WD523V(C/H/S/P/M)T","[LG] 퓨리케어 오브제컬렉션 냉온정수기","22,900","0"
"https://www.rentalsegye.com/product.php?no=42483&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_IjlB1R02_logo_cesco_206x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_xz03yVwe_EWES351_224x224.jpg","","EWES351","[세스코] THE 슬림 스탠드 냉온정수기 UF","14,900","0"
"https://www.rentalsegye.com/product.php?no=42484&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_IjlB1R02_logo_cesco_206x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_9uBkY5rW_EWES551_224x224.jpg","","EWES551","[세스코] THE 슬림 스탠드 냉온정수기 더블 UF","19,900","0"
"https://www.rentalsegye.com/product.php?no=42753&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_nGrkLoAX_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_-_2025-07-17T092347.829_224x224.png","타사보상","WD520VCT","[LG] 퓨리케어 오브제컬렉션 맞춤 lite 냉온정수기","18,900","0"
"https://www.rentalsegye.com/product.php?no=47010&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_0b7cW2zn_CHP-5730_224x224.png","반값할인","CHP-5730L","[코웨이] 워터스탠드 플러스 냉온정수기 (일반형)","23,310","0"
"https://www.rentalsegye.com/product.php?no=47011&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_hq0fD8rU_CHP-5730_224x224.png","반값할인","CHP-5730R","[코웨이] 워터스탠드 플러스 냉온정수기 (펌프형)","25,110","0"
"https://www.rentalsegye.com/product.php?no=47173&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_42OFJbXV_CP-DN1201S_224x224.jpg","","CP-DN1201S","[쿠쿠] 업소용 대용량 냉온정수기","26,900","900"
"https://www.rentalsegye.com/product.php?no=43138&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098083_PXd7prHB_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94_-001_281329_224x224.png","반값할인","CPI-7410N","[코웨이] 아이콘 얼음정수기 스탠다드 (냉정)","37,710","7,710"
"https://www.rentalsegye.com/product.php?no=43680&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_pLNJg1T9_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94._28129.gif","타사보상","CP-AMS100EBE/WH/BR/PK/BK","[쿠쿠] 인스퓨어 미니100 초소형 냉온정수기","26,010","10"
"https://www.rentalsegye.com/product.php?no=43690&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_ia6LKstZ_WHCI-25HN_480x480_224x224.png","","WHCI-25HN","[유버스] 아이스가드 얼음정수기","39,900","14,900"
"https://www.rentalsegye.com/product.php?no=46971&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_wMNZ7U3Q_WS511SH_224x224.jpg","","WS511SH","[LG] 퓨리케어 오브제컬렉션 슬림 스탠드 냉온정수기 에센스화이트","26,000","0"
"https://www.rentalsegye.com/products.php?no=44611&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5K0fpZ9r_logo_samsung_482x100.png","https://tlpartner.speedycdn.net/data/file/item_product/product446110","","RWP70F15ANB/C/W","[삼성] 비스포크 AI 냉온정수기","36,500","13,500"
"https://www.rentalsegye.com/product.php?no=44619&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_RW3hHro1_logo_sk_194x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_2zGomPMS_WPU-JAC125_1_480x480_224x224.png","반값할인","WPU-JAC125S","[SK매직] 초소형 라이트 직수 냉온정수기","24,000","0"
"https://www.rentalsegye.com/product.php?no=45160&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_yXROxe1g_tvzM5zSlMgxdlH2DwujZUsHsLWszqx_224x224.jpg","","CP-F603SW","[쿠쿠] 내추럴워터 냉온정수기","15,900","0"
"https://www.rentalsegye.com/products.php?no=45162&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5K0fpZ9r_logo_samsung_482x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_SDQhiguN_RWP54220BF7M_224x224.png","","RWP54220BF7M","[삼성] 비스포크 정수기 냉정수 일체형","25,000","2,000"
"https://www.rentalsegye.com/product.php?no=45438&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_IjlB1R02_logo_cesco_206x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_LIpvchQz_EWES552_480x480_224x224.png","","EWES552","[세스코] 더슬림 더블 RO 스탠드 냉온정수기","27,900","2,900"
"https://www.rentalsegye.com/product.php?no=45440&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_IjlB1R02_logo_cesco_206x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_rcZVyeEu_EWES752_480x480_224x224.png","","EWES752","[세스코] 더맥스 RO 스탠드 냉온정수기","30,900","5,900"
"https://www.rentalsegye.com/product.php?no=45442&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_IjlB1R02_logo_cesco_206x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_nOClRm9N_EWES751_480x480_224x224.png","","EWES751","[세스코] 더맥스 UF 스탠드 냉온정수기","26,900","1,900"
"https://www.rentalsegye.com/product.php?no=45924&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_XzC6tcf9_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94._284429.gif","","CHPI-5830L","[코웨이] 아이스 스탠드 자이언트","58,900","28,900"
"https://www.rentalsegye.com/product.php?no=46340&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_pCxODvaW_ECA09CEBAAA9EC9D84_EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94._-_2026-01-12T154133.260_224x224.png","타사보상","WD722RK/WD722RH/WD722RE","[LG] 퓨리케어 오브제컬렉션 얼음 냉온정수기","31,900","0"
"https://www.rentalsegye.com/product.php?no=47211&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5cBVIkhs_logo_wells_357x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_zcDBFeH1_WT652NWA_224x224.jpg","타사보상","WT652NWA","[웰스] 슈퍼쿨링2 냉정수기","17,900","0"
"https://www.rentalsegye.com/product.php?no=46970&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_TtgPoe0h_logo_lg_372x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_DLnJIjfW_WS513SH_224x224.jpg","","WS513SH","[LG] 퓨리케어 오브제컬렉션 스탠드 냉온정수기 에센스화이트","37,700","0"
"https://www.rentalsegye.com/product.php?no=47015&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_DryB87QI_CHP-5730N_224x224.png","반값할인","CHP-5730N","[코웨이] 워터스탠드 플러스 냉온정수기 (나노트랩필터)","25,110","0"
"https://www.rentalsegye.com/product.php?no=47141&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_QmYlbwPv_logo_coway_391x100.png","https://tlpartner.speedycdn.net/data/file/item_product/990098305_0QvRDjWn_ECA09CEBAAA9EC9D84-EC9E85EBA0A5ED95B4ECA3BCEC84B8EC9A94__281629.gif","반값할인","CP-7220N","[코웨이] 아이콘 정수기3","24,210","0"
"https://www.rentalsegye.com/product.php?no=47200&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_3rUDe0nN_logo_chungho_525x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_6jlUZkGg_WP-31S90010N_224x224.jpg","타사보상","WP-31S90010N","[청호나이스] TOTA MAX 냉온정수기 오트밀베이지","27,900","0"
"https://www.rentalsegye.com/product.php?no=47210&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_Vg5fGhCY_logo_ubus_281x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_rIplMSRq_ODT-010DUW_224x224.jpg","","ODT-010DUW","[유버스] 클리어 직수 냉온정수기 화이트","27,900","2,900"
"https://www.rentalsegye.com/product.php?no=47212&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_5cBVIkhs_logo_wells_357x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_kOFBTH1a_WT672NWA_224x224.jpg","타사보상","WT672NWA","[웰스] 슈퍼쿨링2 냉온정수기","19,900","0"
"https://www.rentalsegye.com/product.php?no=47913&cid=1377&gid=1424","https://tlpartner.speedycdn.net/data/file/item_code/990098083_pRQd9fUT_logo_cuckoo_499x100.png","https://tlpartner.speedycdn.net/data/file/item_product/thumb-990098305_UIqBjEhA_CP-AHS101HEW_224x224.webp","타사보상","CP-AHS101HEW","[쿠쿠] 제로 100 슬림 플러스 얼음 냉온정수기","36,810","10,810"
